device_age_months,battery_capacity_mah,avg_screen_on_hours_per_day,avg_charging_cycles_per_week,avg_battery_temp_celsius,fast_charging_usage_percent,overnight_charging_freq_per_week,gaming_hours_per_week,video_streaming_hours_per_week,background_app_usage_level,signal_strength_avg,charging_habit_score,usage_intensity_score,thermal_stress_index,battery_health_score,battery_health
33,3000,3.4,4.8,30.6,75.3,1,1.3,4.4,1,3,7,10.0,2.57,53.63,Moderate
44,3000,5.2,9.8,31.4,48.2,0,1.6,1.4,1,3,8,10.0,2.78,48.19,Poor
5,4000,6.7,8.9,33.1,70.1,5,2.1,13.3,3,3,5,10.0,3.21,54.27,Moderate
36,3000,5.7,8.5,36.2,70.8,5,8.3,12.1,3,2,6,10.0,4.41,35.26,Poor
32,3000,6.2,9.8,33.4,58.7,0,5.7,9.5,2,3,8,10.0,3.55,46.57,Poor
21,4500,8.2,13.6,30.0,26.6,5,2.9,11.6,1,3,6,10.0,2.54,56.92,Moderate
20,3000,6.7,9.7,32.2,43.8,7,2.5,10.4,1,2,5,10.0,3.04,52.85,Moderate
5,4500,5.9,7.9,35.9,10.0,2,2.2,8.0,2,2,8,10.0,3.87,63.31,Healthy
5,4500,1.8,3.0,30.5,13.0,1,4.3,8.3,2,3,8,10.0,2.77,77.32,Healthy
47,4500,3.9,7.2,30.4,45.7,7,8.1,9.5,3,3,6,10.0,3.03,47.02,Poor
3,4000,4.7,6.8,33.1,70.1,2,4.6,22.3,3,3,7,10.0,3.4,59.25,Healthy
29,4000,1.5,3.0,27.7,81.8,3,3.3,14.6,2,3,7,10.0,2.04,61.04,Healthy
10,5000,3.3,5.0,27.3,45.8,3,5.1,4.2,2,2,8,10.0,2.08,74.23,Healthy
29,5000,5.0,5.8,33.1,63.3,6,1.9,12.0,2,2,5,10.0,3.2,48.33,Poor
30,4500,5.3,7.7,32.6,15.6,0,9.1,10.0,1,3,9,10.0,3.63,57.95,Moderate
23,4000,6.5,10.9,32.4,69.1,7,9.1,19.0,3,1,4,10.0,3.57,42.9,Poor
8,3000,5.1,8.5,31.5,41.9,4,3.1,16.3,3,3,7,10.0,2.92,63.33,Healthy
2,5000,6.0,8.9,30.7,73.7,0,1.7,9.5,1,2,7,10.0,2.63,62.52,Healthy
30,4000,4.7,8.7,28.0,83.4,1,1.7,9.9,3,3,8,10.0,1.99,56.21,Moderate
39,3000,5.6,10.3,29.0,60.2,0,2.5,4.3,2,2,7,10.0,2.27,50.94,Moderate
36,3000,6.4,10.3,30.0,48.2,7,4.1,13.3,1,2,5,10.0,2.63,48.76,Poor
35,4000,8.4,11.2,34.2,68.7,7,0.5,15.7,2,3,5,10.0,3.35,38.11,Poor
23,5000,4.5,4.8,30.4,73.7,2,2.8,10.6,3,2,8,10.0,2.63,59.44,Healthy
30,4000,5.8,10.1,32.2,24.3,0,5.9,11.3,1,1,9,10.0,3.28,56.07,Moderate
5,5000,7.2,11.1,30.3,61.5,2,2.3,8.4,3,3,7,10.0,2.58,61.62,Healthy
1,4500,2.6,5.6,31.6,53.7,3,1.6,14.4,2,3,7,10.0,2.83,67.48,Healthy
19,4000,9.5,12.9,36.2,64.9,6,3.8,3.3,2,2,4,10.0,4.07,37.48,Poor
27,4000,7.9,11.6,35.0,65.8,5,2.8,4.4,3,3,5,10.0,3.71,39.3,Poor
10,5000,2.1,4.1,30.1,34.1,2,5.0,14.6,1,2,8,10.0,2.73,71.51,Healthy
3,5000,6.2,8.6,33.5,49.2,5,1.1,2.9,1,2,5,10.0,3.24,58.07,Healthy
14,4000,4.4,7.6,32.2,34.0,1,3.9,6.8,1,3,9,10.0,3.13,64.24,Healthy
5,3000,4.7,6.9,31.5,10.2,0,8.1,8.6,2,3,9,10.0,3.28,72.44,Healthy
48,3000,6.2,9.3,31.1,54.1,7,4.0,12.4,3,2,5,10.0,2.89,41.7,Poor
29,3000,7.6,10.2,30.1,56.3,1,1.7,10.8,1,3,7,10.0,2.5,53.79,Moderate
37,4500,4.6,7.1,31.7,50.6,7,0.3,0.0,1,3,5,10.0,2.75,48.86,Poor
1,4500,4.6,9.1,31.9,58.3,2,1.4,12.9,1,2,7,10.0,2.89,62.87,Healthy
14,5000,6.2,9.8,31.9,56.5,2,2.6,8.9,1,1,7,10.0,2.96,56.79,Moderate
10,4500,6.6,9.2,31.1,74.4,2,0.6,15.3,1,3,7,10.0,2.64,58.34,Healthy
7,3000,3.5,6.6,36.3,44.4,2,3.0,5.2,3,3,7,10.0,4.04,55.97,Moderate
25,4000,8.9,12.7,34.6,90.5,2,2.5,17.9,2,3,6,10.0,3.6,37.55,Poor
44,4500,4.2,8.0,29.0,70.9,0,1.1,4.1,3,3,8,10.0,2.18,51.21,Moderate
43,4500,7.4,9.9,35.6,57.4,4,4.7,7.7,2,3,7,10.0,3.99,36.72,Poor
4,3000,6.4,9.9,34.0,61.5,1,5.5,16.3,2,3,7,10.0,3.68,55.17,Moderate
5,4500,6.7,11.6,35.7,46.8,3,9.6,21.3,3,3,7,10.0,4.39,50.89,Moderate
25,5000,4.3,5.5,28.7,72.7,6,2.6,4.1,2,2,4,10.0,2.23,55.65,Moderate
3,4000,2.1,3.2,29.0,35.8,3,1.0,22.5,2,3,7,10.0,2.18,76.85,Healthy
18,3000,5.5,9.3,34.7,56.0,6,1.2,0.0,2,3,6,10.0,3.52,49.23,Moderate
19,5000,5.5,5.9,31.6,70.6,1,7.4,13.8,2,3,7,10.0,3.26,55.44,Moderate
32,3000,3.6,6.3,29.5,53.4,0,3.5,18.8,1,3,8,10.0,2.49,58.82,Healthy
19,5000,7.3,10.9,25.8,61.9,1,2.8,4.8,3,2,7,10.0,1.57,64.41,Healthy
48,4000,5.4,9.5,33.3,80.8,7,6.5,16.1,3,3,5,10.0,3.58,32.51,Poor
11,4000,3.9,5.0,27.3,73.0,7,1.8,7.4,1,3,4,10.0,1.85,64.82,Healthy
46,5000,6.7,8.6,31.8,89.1,2,8.4,6.3,1,1,6,10.0,3.39,36.63,Poor
0,5000,6.7,9.5,30.7,66.6,4,2.0,3.2,1,3,6,10.0,2.64,62.39,Healthy
25,5000,4.1,5.5,28.5,69.8,7,6.0,9.6,3,3,4,10.0,2.43,55.53,Moderate
13,5000,8.0,11.7,33.1,51.2,1,3.3,10.7,1,2,8,10.0,3.31,55.04,Moderate
37,5000,10.0,14.5,31.4,36.4,5,3.6,4.0,3,2,6,10.0,2.93,44.96,Poor
36,5000,3.3,3.0,30.7,45.2,6,2.6,17.1,1,2,5,10.0,2.7,55.26,Moderate
10,4000,5.1,7.6,35.4,34.1,6,8.3,7.0,3,2,6,10.0,4.21,54.17,Moderate
35,5000,6.2,9.5,28.0,70.0,0,1.6,9.8,2,3,6,10.0,1.98,52.59,Moderate
12,4500,10.1,14.9,34.2,86.7,2,6.8,11.2,1,3,7,10.0,3.83,42.39,Poor
42,4000,4.0,6.3,31.5,89.6,1,1.3,25.0,2,2,7,10.0,2.79,44.48,Poor
2,3000,3.6,5.5,32.5,71.0,6,0.5,16.4,1,2,5,10.0,2.96,60.23,Healthy
32,4000,3.6,4.0,33.3,54.6,1,4.6,14.1,3,2,8,10.0,3.44,53.3,Moderate
5,3000,7.9,11.6,29.6,58.4,7,3.0,7.8,2,3,5,10.0,2.46,59.93,Healthy
9,3000,4.1,6.2,33.2,72.2,2,3.2,11.9,2,3,6,10.0,3.31,55.82,Moderate
4,4500,3.8,5.5,27.0,72.4,0,0.8,12.4,2,2,7,10.0,1.7,72.52,Healthy
22,5000,6.0,7.5,30.2,32.7,4,3.0,9.8,1,3,6,10.0,2.6,61.0,Healthy
9,5000,6.1,10.4,31.4,44.2,4,1.9,14.8,1,3,6,10.0,2.81,59.83,Healthy
43,4000,7.6,10.5,31.9,19.5,2,11.0,25.7,1,3,8,10.0,3.6,48.65,Poor
1,5000,5.7,7.3,35.0,30.4,3,5.1,4.4,2,2,7,10.0,3.89,61.85,Healthy
12,4500,6.0,9.0,36.3,50.8,7,3.4,12.1,3,2,4,10.0,4.07,46.2,Poor
39,4000,5.3,7.6,32.2,77.2,0,6.2,12.0,2,2,8,10.0,3.3,45.13,Poor
1,4000,2.9,4.9,28.5,82.2,3,2.5,8.8,2,2,6,10.0,2.17,68.07,Healthy
19,4000,5.1,8.5,33.1,18.7,5,3.5,6.7,3,2,7,10.0,3.33,59.08,Healthy
0,5000,5.6,9.2,33.4,32.0,6,2.4,6.4,3,3,6,10.0,3.3,62.67,Healthy
36,5000,4.6,6.9,29.0,59.7,7,2.0,21.2,2,1,5,10.0,2.24,52.8,Moderate
8,5000,2.4,4.1,30.1,47.3,3,4.0,10.8,2,3,7,10.0,2.67,69.13,Healthy
16,4000,3.2,3.3,34.7,22.8,3,6.1,15.1,3,1,8,10.0,3.88,62.38,Healthy
8,4000,5.4,9.2,28.8,42.3,0,3.1,8.6,2,2,8,10.0,2.3,69.18,Healthy
10,3000,7.4,10.6,31.7,22.1,6,1.5,12.2,2,3,6,10.0,2.84,62.19,Healthy
14,3000,8.9,15.3,30.0,20.0,3,2.7,12.6,3,2,6,10.0,2.53,59.25,Healthy
23,5000,5.1,8.8,29.6,55.2,2,1.9,8.8,1,3,6,10.0,2.38,57.35,Moderate
37,4000,4.1,5.9,30.0,51.5,7,2.4,11.3,2,1,5,10.0,2.52,52.5,Moderate
34,5000,4.8,7.2,33.8,77.5,1,2.0,16.4,2,2,7,10.0,3.38,44.18,Poor
29,5000,3.4,6.3,28.3,79.4,6,5.1,4.4,1,3,4,10.0,2.33,52.22,Moderate
30,3000,7.1,8.4,33.3,40.8,6,12.8,11.1,3,3,6,10.0,4.07,46.72,Poor
48,4500,9.8,14.5,32.5,52.6,2,2.3,12.9,1,3,7,10.0,3.09,37.58,Poor
4,5000,4.1,7.9,30.2,90.9,1,3.4,14.0,2,3,7,10.0,2.63,60.52,Healthy
43,4500,3.1,5.5,31.5,13.3,4,2.1,14.8,1,3,7,10.0,2.83,56.36,Moderate
13,4500,7.5,10.4,30.3,21.1,3,1.8,13.6,3,3,8,10.0,2.54,66.73,Healthy
10,4000,6.1,9.5,32.0,13.8,4,2.1,16.0,2,1,7,10.0,2.96,65.17,Healthy
8,4000,6.2,8.3,31.6,49.5,6,0.3,8.0,1,3,5,10.0,2.74,60.1,Healthy
33,5000,8.7,12.7,31.2,48.0,4,5.1,17.3,2,3,7,10.0,2.99,47.98,Poor
11,3000,2.8,4.5,27.6,68.5,6,0.9,10.6,3,3,6,10.0,1.85,68.54,Healthy
34,3000,2.7,4.6,28.5,71.6,7,4.4,14.4,1,1,6,10.0,2.3,55.73,Moderate
34,5000,5.2,8.5,28.8,83.7,0,3.2,3.5,3,3,7,10.0,2.28,51.33,Moderate
0,5000,5.6,9.7,31.6,90.3,3,2.9,13.3,2,3,6,10.0,2.92,56.57,Moderate
39,3000,4.8,6.0,33.1,54.9,7,5.2,10.8,2,3,5,10.0,3.46,44.26,Poor
21,4500,10.4,15.7,34.0,93.6,4,4.2,8.5,3,2,5,10.0,3.57,35.16,Poor
28,5000,4.9,6.5,31.5,80.9,1,5.0,16.5,2,2,6,10.0,3.05,49.02,Poor
7,4500,4.4,6.2,31.5,61.1,1,4.9,11.1,3,3,8,10.0,3.05,63.95,Healthy
10,5000,5.7,7.9,34.8,41.5,5,4.9,11.0,3,2,7,10.0,3.82,56.29,Moderate
40,5000,7.4,11.7,35.8,69.0,0,3.7,2.9,3,3,7,10.0,3.95,34.41,Poor
36,4500,4.0,7.1,29.5,15.2,4,9.0,6.6,2,2,7,10.0,2.9,59.22,Healthy
13,4500,5.2,8.9,29.8,45.9,4,3.6,10.9,3,2,7,10.0,2.55,63.42,Healthy
29,3000,7.5,10.1,37.1,58.6,4,11.8,6.6,2,3,6,10.0,4.87,35.82,Poor
34,5000,7.6,11.3,30.0,62.7,5,1.8,17.3,3,3,6,10.0,2.48,48.42,Poor
20,4000,5.9,7.8,31.9,52.0,5,1.2,8.5,2,2,6,10.0,2.86,55.85,Moderate
36,4000,10.3,14.3,35.9,57.1,0,5.3,5.2,1,2,7,10.0,4.1,34.72,Poor
4,5000,9.5,13.5,32.2,71.7,3,0.3,4.4,3,3,6,10.0,2.86,53.72,Moderate
18,5000,2.7,4.4,35.6,7.0,7,5.6,9.3,1,3,6,10.0,4.07,58.4,Healthy
13,5000,2.1,3.7,31.3,64.6,7,0.7,14.3,1,3,5,10.0,2.69,60.62,Healthy
25,4500,7.1,11.3,35.7,24.3,4,3.0,5.3,3,3,7,10.0,3.88,48.26,Poor
3,4000,8.2,12.9,33.7,39.0,5,5.6,4.8,1,3,6,10.0,3.63,55.21,Moderate
24,4000,5.1,6.7,33.6,26.4,4,0.8,7.1,1,2,7,10.0,3.24,57.39,Moderate
44,4000,4.5,7.9,30.1,57.1,2,2.7,9.7,3,2,7,10.0,2.57,49.36,Moderate
41,5000,3.9,6.6,30.5,37.5,1,5.9,4.7,1,3,8,10.0,2.89,54.65,Moderate
24,4500,3.2,4.3,31.0,10.9,5,0.4,10.6,3,3,8,10.0,2.59,68.66,Healthy
17,5000,7.8,11.3,34.0,53.6,3,3.7,17.8,3,2,6,10.0,3.55,48.69,Poor
39,3000,4.7,6.4,31.0,63.8,3,2.1,9.9,1,3,7,10.0,2.72,50.37,Moderate
7,3000,6.1,7.9,35.3,51.0,3,7.4,8.0,3,2,8,10.0,4.13,55.81,Moderate
38,4000,1.8,3.4,27.2,37.1,4,2.4,15.6,1,3,7,10.0,1.86,64.95,Healthy
39,5000,7.5,12.1,34.7,46.0,2,13.0,4.2,3,3,7,10.0,4.41,37.31,Poor
13,3000,6.7,9.1,35.7,44.3,3,3.4,12.7,3,3,6,10.0,3.92,50.73,Moderate
31,3000,2.8,3.0,26.6,23.2,0,3.1,10.1,3,3,9,10.0,1.77,74.2,Healthy
37,5000,6.0,8.1,32.5,13.6,6,1.9,18.5,1,2,6,10.0,3.06,52.98,Moderate
32,4500,5.5,8.4,30.0,22.3,0,2.4,16.3,2,3,8,10.0,2.52,60.93,Healthy
22,5000,4.6,5.5,33.6,38.3,5,5.3,0.2,1,2,7,10.0,3.57,56.28,Moderate
14,5000,1.0,3.0,28.9,59.8,1,2.6,11.0,3,3,8,10.0,2.26,70.01,Healthy
32,4500,4.2,7.3,31.1,24.0,2,1.9,2.7,1,2,8,10.0,2.74,59.76,Healthy
24,4000,6.1,9.6,31.8,58.2,3,0.9,15.7,3,3,7,10.0,2.83,53.15,Moderate
16,4000,4.4,7.4,31.6,48.6,2,2.2,5.2,2,3,7,10.0,2.87,60.12,Healthy
32,4000,5.1,7.6,34.7,95.0,0,5.1,13.9,2,1,7,10.0,3.82,39.33,Poor
46,4500,8.5,13.2,28.5,6.6,5,1.8,15.8,1,3,7,10.0,2.12,54.53,Moderate
1,3000,5.3,6.7,34.8,73.4,3,16.3,0.9,1,3,6,10.0,4.67,51.61,Moderate
13,4500,1.3,3.4,30.6,48.8,4,8.3,17.4,2,2,7,10.0,3.09,65.36,Healthy
39,5000,5.1,7.2,30.0,39.6,0,0.4,15.6,1,2,9,10.0,2.36,58.57,Healthy
39,4500,5.7,8.4,31.0,32.5,1,2.5,4.7,3,3,7,10.0,2.77,53.04,Moderate
38,3000,3.8,8.3,27.5,63.4,3,2.1,15.8,3,1,7,10.0,1.92,55.68,Moderate
5,3000,7.0,10.2,33.1,82.5,6,0.6,4.0,1,3,5,10.0,3.11,51.51,Moderate
5,5000,2.6,4.6,32.0,43.3,1,2.2,14.5,2,3,8,10.0,2.98,68.8,Healthy
2,4000,5.2,8.4,33.2,60.8,5,2.2,9.5,3,2,6,10.0,3.25,58.6,Healthy
6,3000,2.6,3.0,32.1,1.4,7,5.5,2.9,3,2,6,10.0,3.25,72.34,Healthy
7,3000,4.9,6.4,29.8,82.1,2,6.5,17.4,3,3,7,10.0,2.77,61.93,Healthy
41,3000,6.9,12.4,30.9,55.9,1,5.6,17.4,3,2,8,10.0,2.98,45.5,Poor
14,5000,5.2,8.3,30.0,36.3,6,8.2,11.0,2,2,6,10.0,2.94,61.91,Healthy
46,3000,5.1,7.6,31.3,80.8,1,3.3,10.1,3,2,7,10.0,2.89,42.73,Poor
28,4000,5.6,7.8,31.7,30.4,6,3.3,8.0,2,3,6,10.0,2.98,55.57,Moderate
32,5000,5.7,8.8,30.8,67.1,6,5.3,12.8,2,2,5,10.0,2.91,47.08,Poor
29,4000,6.9,10.7,30.5,60.2,4,2.2,12.0,2,3,7,10.0,2.61,51.88,Moderate
38,3000,6.9,10.6,32.7,6.4,1,3.9,17.6,3,3,9,10.0,3.24,54.64,Moderate
26,3000,8.3,13.6,34.7,57.5,4,3.7,11.1,3,2,6,10.0,3.71,40.8,Poor
35,4000,5.8,7.9,30.1,51.7,1,4.3,17.0,2,2,8,10.0,2.68,54.94,Moderate
28,5000,2.2,3.0,31.4,84.7,4,6.7,0.7,3,3,6,10.0,3.16,51.48,Moderate
37,5000,7.2,11.9,29.3,46.2,0,1.6,14.1,3,3,8,10.0,2.29,53.43,Moderate
32,4000,8.2,14.4,32.1,78.1,4,1.7,10.9,3,3,5,10.0,2.95,38.53,Poor
36,3000,10.4,16.5,34.3,29.7,0,12.1,11.8,2,3,8,10.0,4.25,39.28,Poor
26,4500,8.4,13.9,33.8,65.1,0,1.6,19.1,2,1,8,10.0,3.34,44.55,Poor
32,4000,4.5,6.7,31.6,21.5,5,2.3,15.5,3,3,6,10.0,2.87,56.85,Moderate
3,4000,5.9,9.1,36.4,87.3,3,4.6,8.2,3,3,7,10.0,4.18,48.02,Poor
21,4000,5.0,7.7,31.0,58.8,0,0.4,5.7,2,3,9,10.0,2.59,60.74,Healthy
1,3000,4.7,7.0,33.4,37.1,3,2.1,0.4,1,2,7,10.0,3.29,65.06,Healthy
9,5000,5.3,9.3,31.8,86.5,4,1.2,12.3,2,1,5,10.0,2.83,52.5,Moderate
4,3000,8.1,13.2,29.0,74.3,5,0.9,16.1,3,2,5,10.0,2.17,58.11,Healthy
9,4000,2.3,3.1,32.7,48.7,2,6.6,16.3,1,2,8,10.0,3.45,65.22,Healthy
32,3000,3.5,3.6,32.4,22.8,7,5.6,8.0,3,3,6,10.0,3.31,57.11,Moderate
37,3000,7.9,11.8,34.2,12.6,3,1.4,16.3,2,1,7,10.0,3.41,47.91,Poor
12,4000,8.4,11.5,34.3,34.1,5,6.9,16.4,3,3,7,10.0,3.86,53.49,Moderate
30,3000,4.2,6.3,30.1,48.3,2,7.2,14.8,1,2,8,10.0,2.89,58.27,Healthy
46,4500,8.8,12.1,38.3,74.0,7,8.2,10.3,3,3,5,10.0,4.89,21.72,Poor
35,3000,7.5,12.4,36.3,40.6,5,7.3,9.8,2,3,5,10.0,4.36,35.22,Poor
44,3000,5.0,8.1,34.3,79.3,4,3.9,12.7,2,2,6,10.0,3.64,35.93,Poor
23,5000,1.0,3.0,27.1,61.1,3,2.3,13.4,2,2,7,10.0,1.84,68.09,Healthy
14,5000,2.2,4.3,32.4,25.4,6,5.6,7.6,2,3,5,10.0,3.32,62.08,Healthy
28,4000,4.2,6.7,32.2,13.7,7,2.4,8.2,1,3,5,10.0,3.02,57.09,Moderate
7,4000,7.0,11.1,30.6,32.0,4,4.1,11.3,3,1,7,10.0,2.79,64.18,Healthy
4,5000,7.0,12.0,36.7,29.9,2,2.2,6.9,3,1,7,10.0,4.06,53.76,Moderate
28,4500,4.6,6.7,32.2,60.3,4,3.1,7.5,1,2,7,10.0,3.08,52.58,Moderate
46,3000,5.0,8.2,29.4,34.6,2,1.1,1.2,3,3,8,10.0,2.27,54.99,Moderate
3,4500,5.4,7.1,30.6,62.3,0,5.4,5.0,1,1,7,10.0,2.86,64.79,Healthy
11,4500,5.1,7.7,28.5,57.0,2,4.3,13.7,1,3,8,10.0,2.3,67.42,Healthy
44,5000,5.8,11.0,30.6,19.2,2,0.8,15.0,1,2,8,10.0,2.54,53.22,Moderate
1,4000,5.4,9.0,31.6,65.9,0,2.5,9.8,1,3,7,10.0,2.9,62.07,Healthy
26,3000,2.2,3.1,31.3,24.9,3,6.1,14.0,2,3,8,10.0,3.09,64.6,Healthy
30,4000,5.1,7.9,31.8,41.7,1,1.4,0.0,1,3,8,10.0,2.85,56.17,Moderate
35,4500,5.5,8.2,30.0,79.6,3,1.5,12.1,1,1,7,10.0,2.45,49.95,Moderate
35,4500,7.5,11.5,33.5,52.0,1,2.7,2.7,2,3,8,10.0,3.36,45.34,Poor
25,4000,3.8,5.4,30.7,63.1,0,1.8,5.8,1,3,8,10.0,2.64,59.31,Healthy
42,4000,5.9,9.4,30.8,81.4,3,9.1,13.2,1,3,7,10.0,3.21,41.85,Poor
26,5000,6.6,10.5,30.9,94.9,4,1.8,14.1,2,3,5,10.0,2.68,44.48,Poor
4,4000,5.2,7.8,31.1,14.7,5,2.1,0.5,1,3,7,10.0,2.75,70.9,Healthy
19,4000,2.0,3.1,29.9,47.3,6,0.2,1.7,3,3,6,10.0,2.33,65.6,Healthy
10,5000,7.5,11.6,33.6,47.2,4,2.6,6.6,1,2,6,10.0,3.36,53.44,Moderate
9,4000,7.0,10.0,34.1,19.9,3,5.6,1.0,2,2,7,10.0,3.7,59.18,Healthy
39,4500,6.0,9.4,30.1,62.2,4,5.2,7.9,1,1,6,10.0,2.74,47.14,Poor
37,4000,5.6,9.2,30.9,74.1,0,5.4,14.3,1,3,7,10.0,2.94,46.18,Poor
5,3000,1.9,4.4,30.8,34.4,4,4.9,2.2,2,3,8,10.0,2.9,71.89,Healthy
7,4500,7.0,10.9,35.5,39.7,5,10.3,20.1,2,3,5,10.0,4.38,49.2,Moderate
22,5000,8.5,12.2,33.9,19.0,7,4.0,8.7,3,3,4,10.0,3.54,48.32,Poor
46,4500,3.3,4.8,29.0,49.9,7,2.0,11.9,3,3,5,10.0,2.24,52.15,Moderate
25,5000,8.2,11.1,32.9,56.9,5,2.2,4.9,3,3,6,10.0,3.17,47.63,Poor
45,3000,7.8,12.4,28.9,82.1,7,2.5,15.2,3,2,4,10.0,2.26,38.93,Poor
42,3000,3.2,3.0,29.4,76.2,7,1.7,11.2,2,3,5,10.0,2.32,50.81,Moderate
11,4500,4.7,8.1,31.8,67.9,4,4.3,11.3,3,2,6,10.0,3.08,56.13,Moderate
25,4000,2.7,5.2,31.0,56.1,1,5.8,11.9,3,2,7,10.0,3.01,57.41,Moderate
12,4500,5.4,5.1,31.1,60.2,5,2.3,3.5,2,3,6,10.0,2.77,61.69,Healthy
39,4500,6.4,10.9,33.9,67.9,1,7.0,12.1,1,1,7,10.0,3.76,38.44,Poor
17,3000,2.9,5.3,33.1,72.8,2,1.1,13.5,1,1,6,10.0,3.13,54.06,Moderate
24,5000,6.3,9.1,31.9,79.2,7,0.4,2.3,1,3,5,10.0,2.82,47.5,Poor
32,4500,6.8,9.0,30.7,24.7,0,2.2,8.7,1,2,9,10.0,2.67,60.12,Healthy
46,4000,6.8,9.4,31.1,18.6,4,0.5,8.5,1,2,6,10.0,2.62,50.34,Moderate
39,3000,6.4,8.9,28.1,83.4,0,1.5,10.2,2,2,7,10.0,2.01,50.66,Moderate
42,4500,3.0,5.9,27.6,58.3,0,3.6,13.6,3,3,8,10.0,2.05,57.92,Moderate
11,4500,5.3,7.4,31.6,48.6,7,0.7,14.1,3,2,6,10.0,2.76,61.2,Healthy
43,4000,6.2,10.2,36.0,44.1,1,3.4,9.5,3,3,8,10.0,4.0,39.44,Poor
35,4500,8.4,12.5,31.1,13.8,5,1.9,14.8,1,3,7,10.0,2.73,53.68,Moderate
47,4500,5.5,8.3,30.8,52.9,6,4.9,3.1,2,3,6,10.0,2.88,45.03,Poor
3,4500,6.4,8.0,31.0,21.5,4,0.9,11.3,1,3,7,10.0,2.62,70.69,Healthy
4,4500,3.6,4.3,29.6,69.8,6,1.9,0.0,2,3,5,10.0,2.38,65.93,Healthy
36,4000,3.2,6.1,34.3,92.9,7,1.6,7.5,2,2,4,10.0,3.46,36.94,Poor
7,4500,2.9,4.2,29.6,61.0,2,3.7,12.4,1,3,7,10.0,2.52,68.44,Healthy
41,4500,4.7,7.3,30.5,52.7,3,2.0,13.6,2,3,7,10.0,2.59,51.38,Moderate
48,4500,9.6,16.2,39.0,72.8,6,4.8,11.5,1,2,5,10.0,4.8,16.76,Poor
27,3000,4.7,6.9,32.7,31.1,7,3.7,17.9,3,3,4,10.0,3.25,51.82,Moderate
30,4000,6.2,9.2,34.2,82.6,7,3.1,10.5,2,2,4,10.0,3.55,37.79,Poor
8,3000,6.6,11.1,30.5,55.2,2,2.6,1.5,2,2,7,10.0,2.64,60.9,Healthy
28,3000,3.3,5.0,31.0,70.4,1,9.5,0.0,3,3,8,10.0,3.28,54.55,Moderate
13,4000,4.6,7.3,27.9,76.6,2,3.4,5.0,3,2,7,10.0,2.1,63.93,Healthy
39,3000,6.7,11.1,35.8,60.2,1,4.2,5.0,2,2,7,10.0,4.0,36.56,Poor
40,3000,6.4,9.5,35.0,39.3,1,4.1,10.2,3,3,7,10.0,3.8,42.47,Poor
21,3000,1.5,3.1,27.0,45.9,6,2.1,7.2,3,2,6,10.0,1.78,70.06,Healthy
10,4000,6.7,9.9,31.2,68.1,0,0.4,5.2,2,3,8,10.0,2.64,59.96,Healthy
22,4500,4.4,7.6,31.9,42.4,5,9.0,7.1,1,2,6,10.0,3.45,54.4,Moderate
0,5000,4.5,7.1,28.1,79.6,4,2.3,8.3,2,3,6,10.0,2.06,67.6,Healthy
45,5000,6.3,9.2,31.1,42.3,7,4.0,5.8,2,3,4,10.0,2.9,43.38,Poor
36,4000,8.5,12.9,34.7,20.5,3,9.4,10.2,1,3,7,10.0,4.13,42.77,Poor
20,5000,5.1,5.2,28.2,55.0,7,2.1,14.7,3,3,5,10.0,2.08,63.25,Healthy
25,4000,7.9,13.0,33.2,48.1,1,2.7,6.8,2,3,7,10.0,3.27,47.89,Poor
45,4000,2.6,3.0,28.7,20.9,1,7.3,10.4,3,1,9,10.0,2.57,63.48,Healthy
35,5000,5.8,7.6,33.0,78.4,7,2.0,20.3,3,3,5,10.0,3.18,41.97,Poor
22,3000,4.4,6.2,29.8,54.5,6,1.2,11.2,1,2,5,10.0,2.38,58.74,Healthy
0,4500,6.1,7.3,29.2,75.9,6,0.7,15.5,2,3,5,10.0,2.2,64.89,Healthy
39,5000,4.9,7.8,35.6,48.4,7,15.3,7.6,1,2,5,10.0,4.78,35.87,Poor
14,5000,2.8,4.6,33.3,50.1,0,8.7,15.8,1,2,8,10.0,3.76,59.68,Healthy
20,5000,3.7,5.1,28.5,55.3,3,0.2,6.0,1,3,8,10.0,1.99,67.63,Healthy
46,5000,2.2,3.0,31.8,69.3,1,5.4,13.0,2,3,7,10.0,3.15,47.4,Poor
8,4000,2.9,3.6,31.9,56.2,4,9.2,15.4,2,3,7,10.0,3.46,63.36,Healthy
8,4000,6.5,10.3,28.7,77.0,6,3.1,17.7,1,2,6,10.0,2.27,60.17,Healthy
9,4500,5.0,5.9,27.2,76.9,6,2.4,10.6,2,3,5,10.0,1.85,65.72,Healthy
25,4500,6.0,8.5,36.1,14.5,4,2.5,8.7,2,1,7,10.0,3.94,51.81,Moderate
40,5000,9.1,12.2,32.6,52.7,0,8.3,3.1,3,3,8,10.0,3.56,42.62,Poor
34,5000,4.9,8.1,32.3,47.2,1,1.6,9.6,3,3,7,10.0,2.98,51.02,Moderate
24,5000,6.8,9.8,31.0,37.2,3,1.6,14.0,1,2,7,10.0,2.69,57.53,Moderate
25,4500,5.6,8.9,32.9,37.0,0,1.6,13.5,1,3,8,10.0,3.13,55.8,Moderate
10,5000,11.0,17.8,34.9,34.0,0,0.1,9.9,3,2,8,10.0,3.49,50.52,Moderate
37,3000,1.0,3.0,29.1,14.6,6,2.5,11.9,3,3,7,10.0,2.32,65.48,Healthy
